table_name,check_name,policy_id,issue_detail
accounting_gl,negative_premium_booked,P25480,"{'policy_id': 'P25480', 'booking_date': '2024-01-31', 'premium_booked': -3178.81, 'taxes': 158.94, 'fees': 11.86}"
accounting_gl,negative_premium_booked,P25494,"{'policy_id': 'P25494', 'booking_date': '2024-06-20', 'premium_booked': -841.42, 'taxes': 42.07, 'fees': 44.53}"
accounting_gl,negative_premium_booked,P25509,"{'policy_id': 'P25509', 'booking_date': '2024-02-20', 'premium_booked': -1371.05, 'taxes': 68.55, 'fees': 40.36}"
accounting_gl,negative_premium_booked,P25541,"{'policy_id': 'P25541', 'booking_date': '2024-05-14', 'premium_booked': -1229.25, 'taxes': 61.46, 'fees': 47.98}"
accounting_gl,negative_premium_booked,P25555,"{'policy_id': 'P25555', 'booking_date': '2024-05-26', 'premium_booked': -4716.69, 'taxes': 235.83, 'fees': 85.97}"
accounting_gl,negative_premium_booked,P25593,"{'policy_id': 'P25593', 'booking_date': '2024-06-16', 'premium_booked': -3050.67, 'taxes': 152.53, 'fees': 18.6}"
accounting_gl,negative_premium_booked,P25641,"{'policy_id': 'P25641', 'booking_date': '2024-03-14', 'premium_booked': -3428.28, 'taxes': 171.41, 'fees': 22.49}"
accounting_gl,negative_premium_booked,P25837,"{'policy_id': 'P25837', 'booking_date': '2024-05-18', 'premium_booked': -1979.92, 'taxes': 99.0, 'fees': 25.92}"
accounting_gl,negative_premium_booked,P25887,"{'policy_id': 'P25887', 'booking_date': '2024-06-20', 'premium_booked': -2041.26, 'taxes': 102.06, 'fees': 79.99}"
accounting_gl,negative_premium_booked,P25899,"{'policy_id': 'P25899', 'booking_date': '2024-04-11', 'premium_booked': -2615.74, 'taxes': 130.79, 'fees': 58.8}"
accounting_gl,negative_premium_booked,P25921,"{'policy_id': 'P25921', 'booking_date': '2024-04-24', 'premium_booked': -3111.45, 'taxes': 155.57, 'fees': 44.59}"
accounting_gl,negative_premium_booked,P25944,"{'policy_id': 'P25944', 'booking_date': '2024-04-25', 'premium_booked': -3082.71, 'taxes': 154.14, 'fees': 49.61}"
accounting_gl,negative_premium_booked,P25965,"{'policy_id': 'P25965', 'booking_date': '2024-02-11', 'premium_booked': -804.94, 'taxes': 40.25, 'fees': 34.91}"
accounting_gl,negative_premium_booked,P25966,"{'policy_id': 'P25966', 'booking_date': '2024-05-14', 'premium_booked': -1693.13, 'taxes': 84.66, 'fees': 68.59}"
accounting_gl,negative_premium_booked,P25987,"{'policy_id': 'P25987', 'booking_date': '2024-04-18', 'premium_booked': -2064.91, 'taxes': 103.25, 'fees': 51.76}"
accounting_gl,negative_premium_booked,P26017,"{'policy_id': 'P26017', 'booking_date': '2024-04-10', 'premium_booked': -2413.88, 'taxes': 120.69, 'fees': 39.57}"
accounting_gl,negative_premium_booked,P26039,"{'policy_id': 'P26039', 'booking_date': '2024-02-25', 'premium_booked': -1345.59, 'taxes': 67.28, 'fees': 47.9}"
accounting_gl,negative_premium_booked,P26254,"{'policy_id': 'P26254', 'booking_date': '2024-02-09', 'premium_booked': -1179.16, 'taxes': 58.96, 'fees': 76.46}"
accounting_gl,negative_premium_booked,P26290,"{'policy_id': 'P26290', 'booking_date': '2024-03-02', 'premium_booked': -3876.15, 'taxes': 193.81, 'fees': 96.25}"
accounting_gl,negative_premium_booked,P26377,"{'policy_id': 'P26377', 'booking_date': '2024-06-08', 'premium_booked': -1329.77, 'taxes': 66.49, 'fees': 81.03}"
accounting_gl,negative_premium_booked,P26404,"{'policy_id': 'P26404', 'booking_date': '2024-05-28', 'premium_booked': -4249.44, 'taxes': 212.47, 'fees': 68.73}"
accounting_gl,negative_premium_booked,P26420,"{'policy_id': 'P26420', 'booking_date': '2024-05-25', 'premium_booked': -1572.98, 'taxes': 78.65, 'fees': 97.55}"
accounting_gl,negative_premium_booked,P26437,"{'policy_id': 'P26437', 'booking_date': '2024-02-13', 'premium_booked': -951.2, 'taxes': 47.56, 'fees': 72.93}"
accounting_gl,negative_premium_booked,P26468,"{'policy_id': 'P26468', 'booking_date': '2024-02-13', 'premium_booked': -2744.51, 'taxes': 137.23, 'fees': 84.46}"
accounting_gl,negative_premium_booked,P26489,"{'policy_id': 'P26489', 'booking_date': '2024-05-23', 'premium_booked': -2626.06, 'taxes': 131.3, 'fees': 10.33}"
accounting_gl,negative_premium_booked,P26659,"{'policy_id': 'P26659', 'booking_date': '2024-07-08', 'premium_booked': -2122.12, 'taxes': 106.11, 'fees': 84.35}"
accounting_gl,negative_premium_booked,P26709,"{'policy_id': 'P26709', 'booking_date': '2024-02-10', 'premium_booked': -573.88, 'taxes': 28.69, 'fees': 73.29}"
accounting_gl,negative_premium_booked,P26751,"{'policy_id': 'P26751', 'booking_date': '2024-04-22', 'premium_booked': -3033.15, 'taxes': 151.66, 'fees': 27.17}"
accounting_gl,negative_premium_booked,P26796,"{'policy_id': 'P26796', 'booking_date': '2024-04-23', 'premium_booked': -4110.77, 'taxes': 205.54, 'fees': 22.01}"
accounting_gl,negative_premium_booked,P26902,"{'policy_id': 'P26902', 'booking_date': '2024-04-24', 'premium_booked': -728.15, 'taxes': 36.41, 'fees': 77.31}"
accounting_gl,negative_premium_booked,P26915,"{'policy_id': 'P26915', 'booking_date': '2024-03-10', 'premium_booked': -2035.57, 'taxes': 101.78, 'fees': 26.24}"
accounting_gl,negative_premium_booked,P26950,"{'policy_id': 'P26950', 'booking_date': '2024-02-16', 'premium_booked': -643.09, 'taxes': 32.15, 'fees': 37.55}"
accounting_gl,negative_premium_booked,P26966,"{'policy_id': 'P26966', 'booking_date': '2024-02-02', 'premium_booked': -3400.07, 'taxes': 170.0, 'fees': 23.28}"
accounting_gl,negative_premium_booked,P26987,"{'policy_id': 'P26987', 'booking_date': '2024-03-25', 'premium_booked': -1863.58, 'taxes': 93.18, 'fees': 74.72}"
accounting_gl,negative_premium_booked,P26988,"{'policy_id': 'P26988', 'booking_date': '2024-01-17', 'premium_booked': -2182.36, 'taxes': 109.12, 'fees': 36.74}"
accounting_gl,negative_premium_booked,P27071,"{'policy_id': 'P27071', 'booking_date': '2024-01-21', 'premium_booked': -3296.99, 'taxes': 164.85, 'fees': 30.86}"
accounting_gl,negative_premium_booked,P27110,"{'policy_id': 'P27110', 'booking_date': '2024-04-24', 'premium_booked': -1032.84, 'taxes': 51.64, 'fees': 57.68}"
accounting_gl,negative_premium_booked,P27117,"{'policy_id': 'P27117', 'booking_date': '2024-03-24', 'premium_booked': -1273.04, 'taxes': 63.65, 'fees': 57.8}"
accounting_gl,negative_premium_booked,P27123,"{'policy_id': 'P27123', 'booking_date': '2024-05-04', 'premium_booked': -1510.96, 'taxes': 75.55, 'fees': 42.88}"
accounting_gl,negative_premium_booked,P27147,"{'policy_id': 'P27147', 'booking_date': '2024-06-27', 'premium_booked': -1071.51, 'taxes': 53.58, 'fees': 19.07}"
accounting_gl,negative_premium_booked,P27155,"{'policy_id': 'P27155', 'booking_date': '2024-05-05', 'premium_booked': -930.1, 'taxes': 46.51, 'fees': 14.66}"
accounting_gl,negative_premium_booked,P27221,"{'policy_id': 'P27221', 'booking_date': '2024-05-12', 'premium_booked': -1232.83, 'taxes': 61.64, 'fees': 57.54}"
accounting_gl,negative_premium_booked,P27323,"{'policy_id': 'P27323', 'booking_date': '2024-04-13', 'premium_booked': -4819.22, 'taxes': 240.96, 'fees': 38.92}"
accounting_gl,negative_premium_booked,P27336,"{'policy_id': 'P27336', 'booking_date': '2024-07-02', 'premium_booked': -4190.12, 'taxes': 209.51, 'fees': 37.19}"
accounting_gl,negative_premium_booked,P27360,"{'policy_id': 'P27360', 'booking_date': '2024-05-27', 'premium_booked': -1150.7, 'taxes': 57.54, 'fees': 37.43}"
accounting_gl,negative_premium_booked,P27421,"{'policy_id': 'P27421', 'booking_date': '2024-06-21', 'premium_booked': -1865.13, 'taxes': 93.26, 'fees': 78.51}"
accounting_gl,negative_premium_booked,P27475,"{'policy_id': 'P27475', 'booking_date': '2024-02-11', 'premium_booked': -887.2, 'taxes': 44.36, 'fees': 83.83}"
accounting_gl,negative_premium_booked,P27542,"{'policy_id': 'P27542', 'booking_date': '2024-05-13', 'premium_booked': -3726.63, 'taxes': 186.33, 'fees': 74.93}"
accounting_gl,negative_premium_booked,P27554,"{'policy_id': 'P27554', 'booking_date': '2024-03-16', 'premium_booked': -2343.28, 'taxes': 117.16, 'fees': 61.09}"
accounting_gl,negative_premium_booked,P27653,"{'policy_id': 'P27653', 'booking_date': '2024-04-02', 'premium_booked': -2012.95, 'taxes': 100.65, 'fees': 43.29}"
accounting_gl,negative_premium_booked,P27800,"{'policy_id': 'P27800', 'booking_date': '2024-05-07', 'premium_booked': -1935.5, 'taxes': 96.78, 'fees': 56.54}"
accounting_gl,negative_premium_booked,P27942,"{'policy_id': 'P27942', 'booking_date': '2024-06-02', 'premium_booked': -966.5, 'taxes': 48.33, 'fees': 44.89}"
accounting_gl,negative_premium_booked,P27953,"{'policy_id': 'P27953', 'booking_date': '2024-01-21', 'premium_booked': -2473.28, 'taxes': 123.66, 'fees': 27.4}"
accounting_gl,negative_premium_booked,P27971,"{'policy_id': 'P27971', 'booking_date': '2024-06-16', 'premium_booked': -4525.64, 'taxes': 226.28, 'fees': 33.64}"
accounting_gl,negative_premium_booked,P27998,"{'policy_id': 'P27998', 'booking_date': '2024-04-23', 'premium_booked': -3002.44, 'taxes': 150.12, 'fees': 70.83}"
accounting_gl,negative_premium_booked,P28029,"{'policy_id': 'P28029', 'booking_date': '2024-02-28', 'premium_booked': -4157.9, 'taxes': 207.89, 'fees': 24.55}"
accounting_gl,negative_premium_booked,P28030,"{'policy_id': 'P28030', 'booking_date': '2024-06-26', 'premium_booked': -2992.59, 'taxes': 149.63, 'fees': 24.66}"
accounting_gl,negative_premium_booked,P28048,"{'policy_id': 'P28048', 'booking_date': '2024-03-18', 'premium_booked': -3012.07, 'taxes': 150.6, 'fees': 44.72}"
accounting_gl,negative_premium_booked,P28070,"{'policy_id': 'P28070', 'booking_date': '2024-02-12', 'premium_booked': -2027.94, 'taxes': 101.4, 'fees': 18.77}"
accounting_gl,negative_premium_booked,P28077,"{'policy_id': 'P28077', 'booking_date': '2024-04-20', 'premium_booked': -2565.18, 'taxes': 128.26, 'fees': 89.72}"
accounting_gl,negative_premium_booked,P28089,"{'policy_id': 'P28089', 'booking_date': '2024-02-14', 'premium_booked': -3336.82, 'taxes': 166.84, 'fees': 66.72}"
accounting_gl,negative_premium_booked,P28098,"{'policy_id': 'P28098', 'booking_date': '2024-04-22', 'premium_booked': -3665.86, 'taxes': 183.29, 'fees': 94.53}"
accounting_gl,negative_premium_booked,P28106,"{'policy_id': 'P28106', 'booking_date': '2024-05-30', 'premium_booked': -812.23, 'taxes': 40.61, 'fees': 35.25}"
accounting_gl,negative_premium_booked,P28130,"{'policy_id': 'P28130', 'booking_date': '2024-05-29', 'premium_booked': -4317.0, 'taxes': 215.85, 'fees': 55.7}"
accounting_gl,negative_premium_booked,P28184,"{'policy_id': 'P28184', 'booking_date': '2024-04-10', 'premium_booked': -3563.81, 'taxes': 178.19, 'fees': 49.64}"
accounting_gl,negative_premium_booked,P28270,"{'policy_id': 'P28270', 'booking_date': '2024-05-26', 'premium_booked': -3503.91, 'taxes': 175.2, 'fees': 82.99}"
accounting_gl,negative_premium_booked,P28360,"{'policy_id': 'P28360', 'booking_date': '2024-03-17', 'premium_booked': -3044.96, 'taxes': 152.25, 'fees': 39.19}"
accounting_gl,negative_premium_booked,P28383,"{'policy_id': 'P28383', 'booking_date': '2024-04-12', 'premium_booked': -1275.84, 'taxes': 63.79, 'fees': 32.81}"
accounting_gl,negative_premium_booked,P28446,"{'policy_id': 'P28446', 'booking_date': '2024-06-21', 'premium_booked': -4759.09, 'taxes': 237.95, 'fees': 32.11}"
accounting_gl,negative_premium_booked,P28484,"{'policy_id': 'P28484', 'booking_date': '2024-06-17', 'premium_booked': -2934.1, 'taxes': 146.71, 'fees': 29.9}"
accounting_gl,negative_premium_booked,P28485,"{'policy_id': 'P28485', 'booking_date': '2024-04-08', 'premium_booked': -2296.34, 'taxes': 114.82, 'fees': 18.06}"
accounting_gl,negative_premium_booked,P28502,"{'policy_id': 'P28502', 'booking_date': '2024-03-05', 'premium_booked': -2420.61, 'taxes': 121.03, 'fees': 19.49}"
accounting_gl,negative_premium_booked,P28540,"{'policy_id': 'P28540', 'booking_date': '2024-05-04', 'premium_booked': -4816.74, 'taxes': 240.84, 'fees': 93.24}"
accounting_gl,negative_premium_booked,P28679,"{'policy_id': 'P28679', 'booking_date': '2024-05-21', 'premium_booked': -3716.44, 'taxes': 185.82, 'fees': 26.57}"
accounting_gl,negative_premium_booked,P28692,"{'policy_id': 'P28692', 'booking_date': '2024-06-22', 'premium_booked': -1274.68, 'taxes': 63.73, 'fees': 18.16}"
accounting_gl,negative_premium_booked,P28693,"{'policy_id': 'P28693', 'booking_date': '2024-04-09', 'premium_booked': -4030.25, 'taxes': 201.51, 'fees': 94.55}"
accounting_gl,negative_premium_booked,P28740,"{'policy_id': 'P28740', 'booking_date': '2024-02-19', 'premium_booked': -617.08, 'taxes': 30.85, 'fees': 69.63}"
accounting_gl,negative_premium_booked,P28753,"{'policy_id': 'P28753', 'booking_date': '2024-04-21', 'premium_booked': -3035.5, 'taxes': 151.78, 'fees': 38.56}"
accounting_gl,negative_premium_booked,P28763,"{'policy_id': 'P28763', 'booking_date': '2024-03-03', 'premium_booked': -3042.29, 'taxes': 152.11, 'fees': 68.95}"
accounting_gl,negative_premium_booked,P28783,"{'policy_id': 'P28783', 'booking_date': '2024-03-21', 'premium_booked': -700.62, 'taxes': 35.03, 'fees': 68.98}"
accounting_gl,negative_premium_booked,P28849,"{'policy_id': 'P28849', 'booking_date': '2024-03-20', 'premium_booked': -4195.46, 'taxes': 209.77, 'fees': 42.88}"
accounting_gl,negative_premium_booked,P28915,"{'policy_id': 'P28915', 'booking_date': '2024-06-07', 'premium_booked': -4793.72, 'taxes': 239.69, 'fees': 32.34}"
accounting_gl,negative_premium_booked,P29022,"{'policy_id': 'P29022', 'booking_date': '2024-02-18', 'premium_booked': -3832.44, 'taxes': 191.62, 'fees': 46.28}"
accounting_gl,negative_premium_booked,P29151,"{'policy_id': 'P29151', 'booking_date': '2024-04-20', 'premium_booked': -3995.69, 'taxes': 199.78, 'fees': 16.23}"
accounting_gl,negative_premium_booked,P29164,"{'policy_id': 'P29164', 'booking_date': '2024-01-25', 'premium_booked': -2398.54, 'taxes': 119.93, 'fees': 49.63}"
accounting_gl,negative_premium_booked,P29274,"{'policy_id': 'P29274', 'booking_date': '2024-01-12', 'premium_booked': -2784.72, 'taxes': 139.24, 'fees': 61.92}"
accounting_gl,negative_premium_booked,P29289,"{'policy_id': 'P29289', 'booking_date': '2024-04-20', 'premium_booked': -4249.95, 'taxes': 212.5, 'fees': 91.78}"
accounting_gl,negative_premium_booked,P29306,"{'policy_id': 'P29306', 'booking_date': '2024-04-15', 'premium_booked': -1909.56, 'taxes': 95.48, 'fees': 63.03}"
accounting_gl,negative_premium_booked,P29311,"{'policy_id': 'P29311', 'booking_date': '2024-03-20', 'premium_booked': -2966.5, 'taxes': 148.33, 'fees': 88.5}"
accounting_gl,negative_premium_booked,P29315,"{'policy_id': 'P29315', 'booking_date': '2024-07-09', 'premium_booked': -4170.69, 'taxes': 208.53, 'fees': 68.35}"
accounting_gl,negative_premium_booked,P29413,"{'policy_id': 'P29413', 'booking_date': '2024-02-21', 'premium_booked': -3458.99, 'taxes': 172.95, 'fees': 62.01}"
accounting_gl,negative_premium_booked,P29461,"{'policy_id': 'P29461', 'booking_date': '2024-05-27', 'premium_booked': -2131.58, 'taxes': 106.58, 'fees': 21.94}"
accounting_gl,negative_premium_booked,P29471,"{'policy_id': 'P29471', 'booking_date': '2024-02-27', 'premium_booked': -2108.82, 'taxes': 105.44, 'fees': 79.78}"
accounting_gl,negative_premium_booked,P29479,"{'policy_id': 'P29479', 'booking_date': '2024-05-20', 'premium_booked': -3270.07, 'taxes': 163.5, 'fees': 72.21}"
accounting_gl,negative_premium_booked,P29532,"{'policy_id': 'P29532', 'booking_date': '2024-07-14', 'premium_booked': -4920.48, 'taxes': 246.02, 'fees': 49.72}"
accounting_gl,negative_premium_booked,P29545,"{'policy_id': 'P29545', 'booking_date': '2024-05-08', 'premium_booked': -1032.81, 'taxes': 51.64, 'fees': 78.06}"
accounting_gl,negative_premium_booked,P29563,"{'policy_id': 'P29563', 'booking_date': '2024-04-21', 'premium_booked': -3515.87, 'taxes': 175.79, 'fees': 13.58}"
accounting_gl,negative_premium_booked,P29571,"{'policy_id': 'P29571', 'booking_date': '2024-07-13', 'premium_booked': -1405.76, 'taxes': 70.29, 'fees': 95.33}"
accounting_gl,negative_premium_booked,P29576,"{'policy_id': 'P29576', 'booking_date': '2024-07-03', 'premium_booked': -3572.25, 'taxes': 178.61, 'fees': 11.67}"
accounting_gl,negative_premium_booked,P29579,"{'policy_id': 'P29579', 'booking_date': '2024-03-30', 'premium_booked': -1733.83, 'taxes': 86.69, 'fees': 41.77}"
accounting_gl,negative_premium_booked,P29631,"{'policy_id': 'P29631', 'booking_date': '2024-05-22', 'premium_booked': -2517.85, 'taxes': 125.89, 'fees': 26.25}"
accounting_gl,negative_premium_booked,P29711,"{'policy_id': 'P29711', 'booking_date': '2024-07-10', 'premium_booked': -2798.99, 'taxes': 139.95, 'fees': 77.11}"
accounting_gl,negative_premium_booked,P29737,"{'policy_id': 'P29737', 'booking_date': '2024-04-22', 'premium_booked': -946.99, 'taxes': 47.35, 'fees': 82.14}"
accounting_gl,negative_premium_booked,P29798,"{'policy_id': 'P29798', 'booking_date': '2024-04-19', 'premium_booked': -3192.77, 'taxes': 159.64, 'fees': 15.0}"
accounting_gl,negative_premium_booked,P29865,"{'policy_id': 'P29865', 'booking_date': '2024-06-24', 'premium_booked': -4349.2, 'taxes': 217.46, 'fees': 78.02}"
accounting_gl,negative_premium_booked,P29877,"{'policy_id': 'P29877', 'booking_date': '2024-07-16', 'premium_booked': -3455.33, 'taxes': 172.77, 'fees': 80.91}"
accounting_gl,negative_premium_booked,P29884,"{'policy_id': 'P29884', 'booking_date': '2024-06-21', 'premium_booked': -1877.28, 'taxes': 93.86, 'fees': 36.43}"
accounting_gl,negative_premium_booked,P29901,"{'policy_id': 'P29901', 'booking_date': '2024-07-09', 'premium_booked': -1435.05, 'taxes': 71.75, 'fees': 64.3}"
accounting_gl,negative_premium_booked,P29981,"{'policy_id': 'P29981', 'booking_date': '2024-06-30', 'premium_booked': -808.13, 'taxes': 40.41, 'fees': 92.95}"
accounting_gl,negative_premium_booked,P29992,"{'policy_id': 'P29992', 'booking_date': '2024-03-22', 'premium_booked': -3131.85, 'taxes': 156.59, 'fees': 21.3}"
accounting_gl,negative_premium_booked,P30007,"{'policy_id': 'P30007', 'booking_date': '2024-01-22', 'premium_booked': -5047.78, 'taxes': 252.39, 'fees': 73.38}"
accounting_gl,negative_premium_booked,P30028,"{'policy_id': 'P30028', 'booking_date': '2024-02-24', 'premium_booked': -4615.88, 'taxes': 230.79, 'fees': 28.85}"
accounting_gl,negative_premium_booked,P30048,"{'policy_id': 'P30048', 'booking_date': '2024-03-15', 'premium_booked': -4333.29, 'taxes': 216.66, 'fees': 88.19}"
accounting_gl,negative_premium_booked,P30050,"{'policy_id': 'P30050', 'booking_date': '2024-07-15', 'premium_booked': -1537.59, 'taxes': 76.88, 'fees': 96.2}"
accounting_gl,negative_premium_booked,P30095,"{'policy_id': 'P30095', 'booking_date': '2024-02-27', 'premium_booked': -3167.8, 'taxes': 158.39, 'fees': 96.23}"
accounting_gl,negative_premium_booked,P30101,"{'policy_id': 'P30101', 'booking_date': '2024-02-05', 'premium_booked': -2747.14, 'taxes': 137.36, 'fees': 96.05}"
accounting_gl,negative_premium_booked,P30136,"{'policy_id': 'P30136', 'booking_date': '2024-02-24', 'premium_booked': -1928.33, 'taxes': 96.42, 'fees': 32.76}"
accounting_gl,negative_premium_booked,P30178,"{'policy_id': 'P30178', 'booking_date': '2024-01-21', 'premium_booked': -4312.8, 'taxes': 215.64, 'fees': 95.9}"
accounting_gl,negative_premium_booked,P30256,"{'policy_id': 'P30256', 'booking_date': '2024-06-25', 'premium_booked': -3598.45, 'taxes': 179.92, 'fees': 62.35}"
accounting_gl,negative_premium_booked,P30280,"{'policy_id': 'P30280', 'booking_date': '2024-04-19', 'premium_booked': -2649.73, 'taxes': 132.49, 'fees': 50.99}"
accounting_gl,negative_premium_booked,P30288,"{'policy_id': 'P30288', 'booking_date': '2024-02-27', 'premium_booked': -3332.59, 'taxes': 166.63, 'fees': 21.63}"
accounting_gl,negative_premium_booked,P30391,"{'policy_id': 'P30391', 'booking_date': '2024-01-24', 'premium_booked': -4382.98, 'taxes': 219.15, 'fees': 16.42}"
accounting_gl,negative_premium_booked,P30427,"{'policy_id': 'P30427', 'booking_date': '2024-03-30', 'premium_booked': -2107.43, 'taxes': 105.37, 'fees': 68.18}"
accounting_gl,negative_premium_booked,P30432,"{'policy_id': 'P30432', 'booking_date': '2024-05-30', 'premium_booked': -3728.12, 'taxes': 186.41, 'fees': 56.66}"
accounting_gl,negative_premium_booked,P30455,"{'policy_id': 'P30455', 'booking_date': '2024-03-05', 'premium_booked': -945.28, 'taxes': 47.26, 'fees': 18.41}"
accounting_gl,negative_premium_booked,P30456,"{'policy_id': 'P30456', 'booking_date': '2024-04-30', 'premium_booked': -1346.74, 'taxes': 67.34, 'fees': 32.95}"
accounting_gl,negative_premium_booked,P30464,"{'policy_id': 'P30464', 'booking_date': '2024-07-01', 'premium_booked': -1691.45, 'taxes': 84.57, 'fees': 87.8}"
accounting_gl,negative_premium_booked,P30469,"{'policy_id': 'P30469', 'booking_date': '2024-06-10', 'premium_booked': -1678.15, 'taxes': 83.91, 'fees': 54.68}"
accounting_gl,negative_premium_booked,P30494,"{'policy_id': 'P30494', 'booking_date': '2024-02-29', 'premium_booked': -3163.19, 'taxes': 158.16, 'fees': 62.41}"
accounting_gl,negative_premium_booked,P30503,"{'policy_id': 'P30503', 'booking_date': '2024-06-23', 'premium_booked': -3660.78, 'taxes': 183.04, 'fees': 15.75}"
accounting_gl,negative_premium_booked,P30574,"{'policy_id': 'P30574', 'booking_date': '2024-06-14', 'premium_booked': -1883.79, 'taxes': 94.19, 'fees': 21.74}"
accounting_gl,negative_premium_booked,P30602,"{'policy_id': 'P30602', 'booking_date': '2024-02-02', 'premium_booked': -824.02, 'taxes': 41.2, 'fees': 50.97}"
accounting_gl,negative_premium_booked,P30636,"{'policy_id': 'P30636', 'booking_date': '2024-04-08', 'premium_booked': -1989.9, 'taxes': 99.5, 'fees': 65.89}"
accounting_gl,negative_premium_booked,P30647,"{'policy_id': 'P30647', 'booking_date': '2024-03-03', 'premium_booked': -1481.87, 'taxes': 74.09, 'fees': 70.0}"
accounting_gl,negative_premium_booked,P30675,"{'policy_id': 'P30675', 'booking_date': '2024-03-23', 'premium_booked': -2256.09, 'taxes': 112.8, 'fees': 94.7}"
accounting_gl,negative_premium_booked,P30679,"{'policy_id': 'P30679', 'booking_date': '2024-05-09', 'premium_booked': -3621.48, 'taxes': 181.07, 'fees': 45.86}"
accounting_gl,negative_premium_booked,P30711,"{'policy_id': 'P30711', 'booking_date': '2024-04-15', 'premium_booked': -3391.67, 'taxes': 169.58, 'fees': 38.71}"
accounting_gl,negative_premium_booked,P30744,"{'policy_id': 'P30744', 'booking_date': '2024-05-29', 'premium_booked': -4873.15, 'taxes': 243.66, 'fees': 26.96}"
accounting_gl,negative_premium_booked,P30758,"{'policy_id': 'P30758', 'booking_date': '2024-05-31', 'premium_booked': -4606.05, 'taxes': 230.3, 'fees': 50.67}"
accounting_gl,negative_premium_booked,P30858,"{'policy_id': 'P30858', 'booking_date': '2024-03-29', 'premium_booked': -1506.9, 'taxes': 75.35, 'fees': 75.31}"
accounting_gl,negative_premium_booked,P30958,"{'policy_id': 'P30958', 'booking_date': '2024-02-09', 'premium_booked': -1327.9, 'taxes': 66.4, 'fees': 83.79}"
accounting_gl,negative_premium_booked,P30994,"{'policy_id': 'P30994', 'booking_date': '2024-05-13', 'premium_booked': -1856.65, 'taxes': 92.83, 'fees': 33.01}"
accounting_gl,negative_premium_booked,P31021,"{'policy_id': 'P31021', 'booking_date': '2024-07-13', 'premium_booked': -3031.14, 'taxes': 151.56, 'fees': 15.07}"
accounting_gl,negative_premium_booked,P31082,"{'policy_id': 'P31082', 'booking_date': '2024-06-18', 'premium_booked': -2628.8, 'taxes': 131.44, 'fees': 36.7}"
accounting_gl,negative_premium_booked,P31159,"{'policy_id': 'P31159', 'booking_date': '2024-02-22', 'premium_booked': -923.09, 'taxes': 46.15, 'fees': 40.63}"
accounting_gl,negative_premium_booked,P31168,"{'policy_id': 'P31168', 'booking_date': '2024-05-08', 'premium_booked': -4693.42, 'taxes': 234.67, 'fees': 84.4}"
accounting_gl,negative_premium_booked,P31213,"{'policy_id': 'P31213', 'booking_date': '2024-01-07', 'premium_booked': -1374.21, 'taxes': 68.71, 'fees': 25.25}"
accounting_gl,negative_premium_booked,P31216,"{'policy_id': 'P31216', 'booking_date': '2024-04-09', 'premium_booked': -3874.09, 'taxes': 193.7, 'fees': 93.38}"
accounting_gl,negative_premium_booked,P31275,"{'policy_id': 'P31275', 'booking_date': '2024-04-22', 'premium_booked': -1645.58, 'taxes': 82.28, 'fees': 49.05}"
accounting_gl,negative_premium_booked,P31383,"{'policy_id': 'P31383', 'booking_date': '2024-04-02', 'premium_booked': -3058.09, 'taxes': 152.9, 'fees': 39.25}"
accounting_gl,negative_premium_booked,P31414,"{'policy_id': 'P31414', 'booking_date': '2024-06-15', 'premium_booked': -3447.94, 'taxes': 172.4, 'fees': 61.08}"
accounting_gl,negative_premium_booked,P31479,"{'policy_id': 'P31479', 'booking_date': '2024-03-17', 'premium_booked': -4886.62, 'taxes': 244.33, 'fees': 67.17}"
accounting_gl,negative_premium_booked,P31535,"{'policy_id': 'P31535', 'booking_date': '2024-05-22', 'premium_booked': -1251.3, 'taxes': 62.56, 'fees': 12.93}"
accounting_gl,negative_premium_booked,P31566,"{'policy_id': 'P31566', 'booking_date': '2024-03-15', 'premium_booked': -683.87, 'taxes': 34.19, 'fees': 95.7}"
accounting_gl,negative_premium_booked,P31589,"{'policy_id': 'P31589', 'booking_date': '2024-07-03', 'premium_booked': -819.74, 'taxes': 40.99, 'fees': 77.36}"
accounting_gl,negative_premium_booked,P31638,"{'policy_id': 'P31638', 'booking_date': '2024-02-15', 'premium_booked': -4748.59, 'taxes': 237.43, 'fees': 92.39}"
accounting_gl,negative_premium_booked,P31653,"{'policy_id': 'P31653', 'booking_date': '2024-04-17', 'premium_booked': -4931.91, 'taxes': 246.6, 'fees': 88.88}"
accounting_gl,negative_premium_booked,P31662,"{'policy_id': 'P31662', 'booking_date': '2024-06-10', 'premium_booked': -2380.17, 'taxes': 119.01, 'fees': 78.45}"
accounting_gl,negative_premium_booked,P31787,"{'policy_id': 'P31787', 'booking_date': '2024-05-15', 'premium_booked': -1763.86, 'taxes': 88.19, 'fees': 29.91}"
accounting_gl,negative_premium_booked,P31805,"{'policy_id': 'P31805', 'booking_date': '2024-05-18', 'premium_booked': -3351.98, 'taxes': 167.6, 'fees': 93.87}"
accounting_gl,negative_premium_booked,P31819,"{'policy_id': 'P31819', 'booking_date': '2024-04-26', 'premium_booked': -525.36, 'taxes': 26.27, 'fees': 86.2}"
accounting_gl,negative_premium_booked,P31826,"{'policy_id': 'P31826', 'booking_date': '2024-04-14', 'premium_booked': -1233.06, 'taxes': 61.65, 'fees': 18.76}"
