claim_id,policy_id,state,loss_date,incurred_loss,paid_loss,reserve
C78596,P12687,NC,2024-06-28,1003.97,804.17,199.80000000000007
C29910,P22603,NC,2024-02-19,3806.77,600.84,3205.93
C46618,P22603,NC,2024-05-23,1537.81,890.44,647.3699999999999
C91581,P5050,TX,2024-02-15,8189.86,3933.17,4256.69
C55328,P5050,TX,2024-04-20,733.11,576.49,156.62
C92426,P5050,TX,2024-01-06,493.74,206.37,287.37
C92835,P50139,FL,2024-02-20,6202.4,2516.72,3685.68
C93409,P7447,FL,2024-04-28,380.48,247.1,133.38000000000002
C60810,P30240,TX,2024-05-20,7634.82,3134.81,4500.01
C30362,P30240,TX,2024-03-27,6892.71,5577.47,1315.2399999999998
C51897,P30240,TX,2024-05-30,6442.57,126.89,6315.679999999999
C22911,P6774,TX,2024-07-07,3555.55,3534.87,20.68000000000029
C15531,P6774,TX,2024-01-12,1301.73,571.1,730.63
C98093,P35827,NC,2024-07-15,4115.22,1380.4,2734.82
C23053,P35827,NC,2024-01-09,6441.67,734.58,5707.09
C57187,P35827,NC,2024-06-22,5753.76,4583.36,1170.4000000000005
C12772,P44440,FL,2024-02-18,1604.02,445.15,1158.87
C88611,P44440,FL,2024-02-09,9310.23,8124.26,1185.9699999999993
C90916,P34571,FL,2024-04-27,3749.39,711.09,3038.2999999999997
C63508,P34571,FL,2024-03-13,1672.12,1064.47,607.6499999999999
C34427,P34571,FL,2024-04-15,8047.13,3003.96,5043.17
C48625,P25028,IL,2024-01-12,9265.34,6988.92,2276.42
C53103,P18577,IL,2024-07-18,6611.97,439.18,6172.79
C14771,P45253,GA,2024-02-20,9845.51,3469.59,6375.92
C13158,P45253,GA,2024-06-15,8254.92,2690.69,5564.23
C60172,P45253,GA,2024-01-18,5422.37,599.29,4823.08
C36905,P26301,FL,2024-02-26,8098.11,7144.42,953.6899999999996
C44391,P26128,NC,2024-05-01,1620.65,773.2,847.45
C41518,P41378,TX,2024-07-18,9598.14,6218.17,3379.9699999999993
C83465,P40882,TX,2024-06-07,9642.25,4175.01,5467.24
C54166,P40882,TX,2024-01-25,9191.83,4442.71,4749.12
C82833,P40882,TX,2024-05-15,8503.14,12754.71,8499.609999999999
C24789,P4058,FL,2024-03-19,3462.69,204.66,3258.03
C99166,P18700,FL,2024-02-23,7207.77,6178.11,1029.6600000000008
C66844,P18700,FL,2024-01-10,6929.12,2570.2,4358.92
C14633,P18700,FL,2024-02-05,1165.77,357.48,808.29
C71177,P40878,NC,2024-05-13,8845.42,5157.78,3687.6400000000003
C90512,P40878,NC,2024-02-29,4645.94,2646.13,1999.8099999999995
C49708,P39977,NC,2024-05-10,7174.02,2252.68,4921.34
C68642,P39977,NC,2024-01-05,7588.86,6781.98,806.8800000000001
C86835,P39977,NC,2024-03-17,5426.3,1006.99,4419.31
C28304,P16542,GA,2024-03-24,6470.98,5088.03,1382.9499999999998
C69358,P16542,GA,2024-03-18,7508.31,6619.77,888.54
C86876,P30212,IL,2024-02-17,5622.53,1971.53,3651.0
C69640,P30212,IL,2024-05-19,8741.45,150.15,8591.300000000001
C34825,P19140,GA,2024-02-18,397.53,39.45,358.08
C58514,P19140,GA,2024-01-22,9752.51,14628.765,1390.8500000000004
C30032,P19140,GA,2024-05-12,9597.99,7529.9,2068.09
C55922,P39869,FL,2024-07-09,4386.48,941.54,3444.9399999999996
C88848,P39869,FL,2024-03-06,7876.82,3389.91,4486.91
C72682,P39869,FL,2024-01-09,8875.27,1338.0,7537.27
C69809,P27050,TX,2024-05-12,8363.69,6304.41,-1.0
C63631,P27050,TX,2024-02-02,3564.96,1183.55,2381.41
C23882,P24232,FL,2024-02-19,3198.16,2223.53,974.6299999999997
C57098,P2838,NC,2024-03-02,8212.66,7267.08,945.5799999999999
C14063,P2838,NC,2024-07-16,4421.05,446.0,3975.05
C43530,P2838,NC,2024-04-27,377.21,255.99,121.21999999999997
C61674,P30656,GA,2024-02-08,6060.74,3062.34,2998.3999999999996
C19399,P30656,GA,2024-02-10,2036.81,908.13,1128.6799999999998
C17310,P30656,GA,2024-03-13,6149.29,3947.4,2201.89
C27311,P37127,IL,2024-02-07,2673.16,1355.72,1317.4399999999998
C58586,P47713,TX,2024-05-16,5144.57,557.97,4586.599999999999
C11232,P47713,TX,2024-07-12,371.4,290.47,80.92999999999995
C62608,P47713,TX,2024-01-17,3981.19,2994.99,986.2000000000003
C60996,P16218,TX,2024-01-12,2034.19,476.16,1558.03
C31405,P8007,GA,2024-02-03,3223.05,2241.76,981.29
C60452,P8007,GA,2024-05-22,5241.18,2164.48,3076.7000000000003
C18974,P49579,TX,2024-03-05,3075.55,2464.76,610.79
C52928,P11752,IL,2024-06-08,7051.49,5709.65,1341.8400000000001
C35732,P11752,IL,2024-03-15,670.03,17.84,652.1899999999999
C22836,P11752,IL,2024-06-05,1332.68,385.78,946.9000000000001
C74411,P28073,FL,2024-03-08,541.27,531.96,9.309999999999945
C92203,P28073,FL,2024-04-20,2666.08,1824.41,841.6699999999998
C18819,P28073,FL,2024-06-19,1240.72,1058.35,182.37000000000012
C99376,P48826,TX,2024-06-23,7722.79,3787.16,3935.63
C11338,P48826,TX,2024-01-19,4878.03,4596.24,281.78999999999996
C65699,P48826,TX,2024-01-21,1975.57,1923.09,52.48000000000002
C77687,P35181,IL,2024-03-06,6591.42,2277.26,4314.16
C93539,P35181,IL,2024-04-26,4793.28,4372.08,421.1999999999998
C11195,P35181,IL,2024-05-20,1682.55,805.93,876.62
C64087,P49733,FL,2024-04-08,4632.78,1071.58,3561.2
C49285,P45211,TX,2024-07-06,772.86,629.01,143.85000000000002
C41455,P45211,TX,2024-01-14,5264.47,2772.74,2491.7300000000005
C17046,P33488,FL,2024-01-31,440.97,186.26,254.71000000000004
C60354,P6046,GA,2024-02-15,3543.6,2407.52,1136.08
C41988,P7899,IL,2024-03-28,7301.93,6438.24,863.6900000000005
C76773,P10315,FL,2024-05-10,9840.84,484.6,9356.24
C57204,P10315,FL,2024-07-15,1981.79,136.27,1845.52
,P10315,FL,2024-03-18,8902.62,6804.79,2097.830000000001
C41753,P25971,NC,2024-07-11,9427.21,4490.04,4937.169999999999
C69584,P25971,NC,2024-07-06,6006.82,2656.13,3350.6899999999996
C14847,P25971,NC,2024-02-01,430.97,142.65,288.32000000000005
C86307,P21306,FL,2024-05-07,3449.85,1988.17,1461.6799999999998
C65326,P21306,FL,2024-01-08,902.44,490.96,411.4800000000001
C17983,P21306,FL,2024-06-28,8102.33,5303.01,2799.3199999999997
C41722,P25427,IL,2024-04-23,1067.36,985.24,82.11999999999989
C87294,P16020,TX,2024-03-27,2410.04,638.44,1771.6
C77404,P16020,TX,2024-07-07,3232.33,755.53,2476.8
C20860,P16020,TX,2024-04-06,5194.36,4572.38,621.9799999999996
C65738,P13477,IL,2024-04-15,4760.0,3166.44,1593.56
C89428,P34201,TX,2024-04-20,4929.47,3078.53,1850.94
,P17800,IL,2024-05-03,1849.18,587.37,1261.81
C47875,P40143,FL,2024-07-06,3409.05,78.65,3330.4
C84191,P40143,FL,2024-02-15,6548.94,1923.78,4625.16
C64519,P37329,NC,2024-01-12,8665.25,5302.42,3362.83
,P43037,IL,2024-01-16,1700.52,1047.15,653.3699999999999
C85321,P43037,IL,2024-05-06,3760.05,1548.85,2211.2000000000003
C50351,P43037,IL,2024-02-09,4055.19,358.6,3696.59
C93150,P42705,FL,2024-06-25,3565.29,1438.74,2126.55
C18852,P47212,GA,2024-01-26,1632.54,995.38,637.16
C62306,P36390,FL,2024-06-13,9338.47,692.03,8646.439999999999
C26161,P36390,FL,2024-01-05,2112.17,1350.4,761.77
C24183,P36390,FL,2024-06-19,276.21,54.76,221.45
C88622,P35422,NC,2024-01-14,5003.99,3627.83,1376.1599999999999
C44532,P35422,NC,2024-06-22,7670.16,749.9,6920.26
C54099,P35422,NC,2024-05-30,8173.23,1501.23,6672.0
C38955,P30774,GA,2024-06-13,2950.99,1456.32,1494.6699999999998
C88708,P30774,GA,2024-05-13,2679.82,1215.34,1464.4800000000002
C25208,P46843,NC,2024-03-19,2871.87,2224.03,647.8399999999997
C12922,P46843,NC,2024-01-07,7098.03,447.01,6651.0199999999995
C43416,P19252,NC,2024-02-10,7018.36,6695.6,322.7599999999993
C70661,P19252,NC,2024-02-09,802.49,628.93,173.56000000000006
C78557,P19252,NC,2024-05-11,7488.59,6308.65,1179.9400000000005
C67223,P5319,FL,2024-07-05,2195.64,1295.54,900.0999999999999
C91147,P43731,IL,2024-06-02,1407.53,1225.82,181.71000000000004
C85801,P43731,IL,2024-05-11,9283.93,6144.69,3139.2400000000007
C54390,P30175,NC,2024-01-19,6483.27,9724.905,4055.3400000000006
C35909,P49620,NC,2024-05-28,3133.88,1581.09,1552.7900000000002
C66110,P49620,NC,2024-03-21,7556.13,2389.95,5166.18
C13543,P5225,FL,2024-05-10,3949.65,691.89,3257.76
C37274,P5225,FL,2024-02-24,7553.65,5267.67,2285.9799999999996
C99745,P36454,NC,2024-06-13,5556.44,363.92,5192.5199999999995
C60105,P14707,IL,2024-05-30,2623.64,1988.72,634.9199999999998
C89353,P23904,NC,2024-05-14,5163.87,7745.805,4565.639999999999
C87209,P23904,NC,2024-01-16,453.71,148.19,305.52
C42504,P12918,GA,2024-01-10,9308.09,4985.8,4322.29
C60609,P12918,GA,2024-03-24,7338.8,4795.92,2542.88
C33643,P37282,TX,2024-06-29,4122.38,3236.79,885.5900000000001
C14314,P37282,TX,2024-03-28,7277.85,7067.43,210.42000000000007
C34309,P37282,TX,2024-06-21,7598.33,338.24,7260.09
C12028,P15204,NC,2024-04-19,3951.8,35.47,3916.3300000000004
C76956,P37839,TX,2024-06-23,2624.16,2610.35,13.809999999999945
C52164,P37839,TX,2024-02-28,7739.54,5748.43,1991.1099999999997
C12573,P49228,FL,2024-07-11,302.32,65.22,237.1
C63711,P49228,FL,2024-06-20,5130.24,2142.04,2988.2
C23356,P49228,FL,2024-02-23,8563.25,7030.93,1532.3199999999997
C75565,P27436,TX,2024-06-16,9869.3,9206.96,662.3400000000001
C20606,P27436,TX,2024-06-10,6130.14,2060.46,4069.6800000000003
C70953,P27436,TX,2024-01-09,2197.36,91.06,2106.3
C90461,P15556,NC,2024-01-29,1473.93,1049.86,424.07000000000016
C46690,P15556,NC,2024-05-03,3774.7,359.17,3415.5299999999997
C28993,P8000,NC,2024-01-28,2411.47,763.71,1647.7599999999998
C89278,P8000,NC,2024-03-10,9400.15,4656.21,4743.94
C91594,P8000,NC,2024-07-08,474.23,309.65,164.58000000000004
C82388,P12344,IL,2024-03-24,3194.51,169.22,3025.2900000000004
C32503,P38376,FL,2024-06-12,4606.79,1929.04,2677.75
C67323,P4123,FL,2024-05-11,5134.57,3718.78,1415.7899999999995
C77500,P4123,FL,2024-02-11,6047.2,545.05,5502.15
C39968,P4123,FL,2024-07-12,2685.03,139.7,2545.3300000000004
C51892,P22487,FL,2024-02-03,3902.22,422.0,3480.22
C83912,P22487,FL,2024-04-12,5829.37,1122.34,4707.03
C25649,P15850,IL,2024-07-05,6430.9,4640.44,1790.46
C14010,P7942,GA,2024-07-06,4123.24,124.98,3998.2599999999998
C69818,P7942,GA,2024-05-03,4986.93,3880.26,1106.67
C72793,P22830,FL,2024-03-17,3003.18,287.32,2715.8599999999997
C35140,P12158,TX,2024-02-05,84.68,72.89,11.790000000000006
C97501,P12158,TX,2024-06-05,8424.46,609.65,7814.8099999999995
C47373,P34923,TX,2024-01-24,3465.92,3286.78,179.13999999999987
C65385,P34923,TX,2024-06-29,5847.89,2109.66,3738.2300000000005
C68980,P3321,TX,2024-02-18,6017.18,978.13,5039.05
C70490,P3321,TX,2024-03-20,7517.38,697.66,6819.72
C87163,P44881,GA,2024-02-07,5725.73,3362.62,2363.1099999999997
C73986,P18793,IL,2024-02-17,6140.57,3622.15,2518.4199999999996
C11498,P18793,IL,2024-03-14,2614.22,633.39,1980.83
C44716,P23113,NC,2024-04-16,4535.26,3002.73,1532.5300000000002
C21134,P3881,NC,2024-03-31,1607.29,1293.77,313.52
C46713,P3881,NC,2024-05-21,3867.57,2165.22,1702.3500000000004
C26563,P3881,NC,2024-05-10,1336.66,283.07,1053.5900000000001
C63322,P39753,GA,2024-02-17,2374.93,829.53,1545.3999999999999
C63318,P41031,TX,2024-06-19,7215.58,4715.12,2500.46
C26149,P41031,TX,2024-07-12,5697.16,4571.27,1125.8899999999994
C17572,P15483,GA,2024-03-31,2667.66,59.25,2608.41
C25298,P15483,GA,2024-04-28,5715.07,3484.41,2230.66
C37576,P31961,TX,2024-06-19,4639.8,1142.03,3497.7700000000004
C93529,P16201,GA,2024-01-28,9533.06,75.03,9458.029999999999
C49467,P16201,GA,2024-06-17,5845.68,459.09,5386.59
C71013,P9679,GA,2024-04-25,4441.34,1635.3,2806.04
C81944,P9679,GA,2024-05-21,8212.46,4398.4,3814.0599999999995
C87486,P10196,GA,2024-02-16,987.64,782.96,204.67999999999995
C43261,P10196,GA,2024-04-10,838.65,477.94,360.71
C79402,P10196,GA,2024-02-21,6702.01,5234.46,1467.5500000000002
C24609,P6154,GA,2024-06-24,9483.1,7838.48,1644.6200000000008
C49028,P6932,GA,2024-02-03,4876.48,3740.17,1136.3099999999995
C84319,P6932,GA,2024-05-10,5855.44,896.14,4959.299999999999
C99794,P6932,GA,2024-04-12,2026.38,65.19,1961.19
C52285,P37215,NC,2024-03-14,1078.45,889.26,189.19000000000005
C83366,P22548,IL,2024-01-30,6858.42,1382.9,5475.52
C58985,P22548,IL,2024-06-28,239.41,145.92,93.49000000000001
C68256,P22548,IL,2024-02-13,1446.9,1436.18,10.720000000000027
C62302,P45315,TX,2024-02-20,810.67,639.35,171.31999999999994
C41827,P45315,TX,2024-06-10,2329.93,459.66,1870.2699999999998
C15361,P45315,TX,2024-01-15,682.5,295.13,387.37
C79491,P19516,IL,2024-03-09,910.16,400.43,509.72999999999996
C32314,P19516,IL,2024-03-07,9310.91,4591.84,4719.07
C88160,P23200,IL,2024-02-27,9607.25,8419.97,1187.2800000000007
C70002,P32891,TX,2024-06-17,1913.71,1877.79,35.92000000000007
C70231,P31063,GA,2024-04-07,7485.71,816.55,6669.16
C15556,P31063,GA,2024-03-14,5616.02,4686.38,929.6400000000003
C95105,P20737,FL,2024-04-20,9468.65,9396.36,72.28999999999905
C38400,P20737,FL,2024-06-18,2117.41,1609.23,508.17999999999984
C10074,P20737,FL,2024-06-22,4645.14,2649.52,1995.6200000000003
C50760,P1176,FL,2024-05-17,9774.69,8234.17,1540.5200000000004
C98048,P23275,GA,2024-03-04,636.1,38.18,597.9200000000001
C32939,P23275,GA,2024-01-01,7803.18,7340.41,462.77000000000044
C74760,P23275,GA,2024-03-30,2521.33,1092.01,1429.32
C73035,P19063,GA,2024-03-01,3136.01,2079.71,1056.3000000000002
C32437,P29418,GA,2024-02-05,8305.93,6714.01,1591.92
C42309,P29418,GA,2024-06-30,1521.9,1203.49,318.4100000000001
C79776,P29418,GA,2024-06-16,3088.66,2241.14,847.52
C93241,P17740,TX,2024-01-03,1011.7,818.74,192.96000000000004
C12697,P17740,TX,2024-01-10,826.23,338.8,487.43
C80171,P17740,TX,2024-03-20,9857.86,8341.72,1516.1400000000012
C30678,P9220,GA,2024-04-09,3942.93,372.43,3570.5
C10320,P9220,GA,2024-03-01,7135.44,181.05,6954.389999999999
C11402,P24508,TX,2024-05-11,9901.26,4565.51,5335.75
C32597,P24508,TX,2024-01-18,4837.5,196.31,4641.19
C31804,P38931,NC,2024-07-18,3351.1,3259.94,91.15999999999985
C35919,P29581,NC,2024-06-05,4887.28,3438.81,1448.4699999999998
C43748,P29581,NC,2024-02-24,2928.99,467.59,2461.3999999999996
C39724,P29581,NC,2024-07-05,3124.84,806.72,2318.12
C82835,P14854,GA,2024-03-29,4915.68,1572.79,3342.8900000000003
C66959,P14854,GA,2024-03-25,804.9,787.54,17.360000000000014
C96285,P14854,GA,2024-05-31,7488.87,174.48,7314.39
C96391,P15182,IL,2024-02-29,4670.99,3611.34,1059.6499999999996
C93666,P15182,IL,2024-07-03,1730.29,669.88,1060.4099999999999
C83882,P28796,IL,2024-06-25,177.99,170.06,7.930000000000007
C62145,P28796,IL,2024-01-13,8751.02,736.07,8014.950000000001
C63932,P17587,GA,2024-04-15,8039.69,1402.94,6636.75
C88775,P17587,GA,2024-02-02,6298.45,1145.88,5152.57
C22175,P17587,GA,2024-05-20,1457.47,1390.63,66.83999999999992
C38440,P38313,NC,2024-01-29,3728.65,40.4,3688.25
C14299,P50485,NC,2024-02-22,6229.99,2990.66,3239.33
C64379,P15232,FL,2024-06-13,2424.84,1484.98,939.8600000000001
C72784,P48057,IL,2024-01-01,1738.07,1641.61,96.46000000000004
C70852,P48057,IL,2024-05-12,2247.72,2204.03,43.6899999999996
C57254,P48057,IL,2024-03-12,6956.53,3681.42,3275.1099999999997
C99248,P24032,FL,2024-01-10,7227.05,1875.62,5351.43
C34809,P45113,GA,2024-04-14,2009.58,3014.37,342.0
C12626,P25096,GA,2024-04-30,1055.69,320.91,734.78
C80288,P25096,GA,2024-07-02,3481.11,26.9,3454.21
C51566,P25096,GA,2024-06-23,6743.73,5041.0,1702.7299999999996
C33982,P48631,TX,2024-02-14,3059.18,1446.13,1613.0499999999997
C85024,P48631,TX,2024-03-14,2585.82,1614.99,970.8300000000002
C23839,P48631,TX,2024-03-27,6131.46,416.35,5715.11
C73663,P34385,IL,2024-03-31,6690.43,2535.02,4155.41
C35603,P1971,FL,2024-04-25,3208.55,1337.28,1871.2700000000002
C71697,P47708,GA,2024-01-08,8054.85,5737.04,2317.8100000000004
C34201,P47708,GA,2024-05-14,9862.81,8606.76,1256.0499999999993
C18330,P47708,GA,2024-03-19,2452.59,1745.89,706.7
C29663,P48798,FL,2024-04-11,4617.12,4515.75,101.36999999999989
C97337,P48798,FL,2024-03-07,9710.77,8124.0,1586.7700000000004
C80749,P36505,NC,2024-05-22,4771.22,2754.52,2016.7000000000003
C48104,P4872,GA,2024-03-20,5844.13,1091.87,4752.26
C88580,P4872,GA,2024-04-04,1263.91,102.66,1161.25
C33233,P4872,GA,2024-07-02,5625.11,4519.74,1105.37
C34662,P39222,FL,2024-01-18,7182.65,4460.99,2721.66
C29650,P39222,FL,2024-02-28,2033.43,2005.09,28.340000000000146
C41317,P21781,TX,2024-05-06,4533.99,650.28,3883.71
C26774,P8319,TX,2024-03-30,3510.82,2170.35,1340.4700000000003
C58410,P8343,TX,2024-04-27,4127.3,4052.47,74.83000000000038
C24011,P8343,TX,2024-05-08,8392.57,7357.95,1034.62
C12404,P8343,TX,2024-06-19,5788.57,2383.95,3404.62
C37750,P27451,GA,2024-06-30,7974.91,5722.65,2252.26
C77133,P27451,GA,2024-05-17,5257.38,4906.05,351.3299999999999
C92720,P35837,IL,2024-01-10,2564.15,2533.38,30.769999999999982
C59027,P26189,TX,2024-02-18,3467.55,2587.69,879.8600000000001
C14512,P26189,TX,2024-02-18,9538.2,1638.08,7900.120000000001
C72879,P26189,TX,2024-02-09,109.45,12.71,96.74000000000001
C30123,P11692,FL,2024-03-11,725.19,164.72,560.47
C69232,P11692,FL,2024-04-15,6345.97,707.41,5638.56
C82392,P11692,FL,2024-01-27,5552.89,4186.11,1366.7800000000007
C49595,P41241,IL,2024-03-28,8481.79,4389.97,4091.8200000000006
C89672,P41241,IL,2024-05-07,6439.75,1030.3,-1.0
C83911,P41241,IL,2024-04-28,2313.13,1115.2,1197.93
C48102,P15019,FL,2024-06-03,1985.61,1095.31,890.3
C21626,P15019,FL,2024-03-28,7409.79,1052.93,6356.86
C91466,P8743,FL,2024-02-19,2956.31,1874.89,1081.4199999999998
C22381,P8743,FL,2024-01-07,310.9,85.25,225.64999999999998
C99042,P48443,FL,2024-02-10,1759.13,204.39,1554.7400000000002
C94164,P45685,FL,2024-06-27,7983.04,7411.5,571.54
C76436,P45685,FL,2024-05-01,6641.55,1473.97,5167.58
C39407,P8162,NC,2024-04-26,9208.67,2892.92,6315.75
C26811,P8162,NC,2024-04-10,7646.08,5907.96,1738.12
C80535,P34535,NC,2024-03-30,830.99,551.09,279.9
C84859,P43252,FL,2024-02-28,484.33,281.02,203.31
C15197,P43252,FL,2024-06-14,4142.99,727.74,3415.25
C43674,P11792,NC,2024-02-13,7287.41,2213.68,5073.73
C22223,P28307,TX,2024-05-18,9720.38,4664.57,5055.8099999999995
C46339,P28307,TX,2024-02-28,8122.98,7483.22,639.7599999999993
C57659,P49138,TX,2024-05-15,6765.41,338.74,6426.67
C70648,P49138,TX,2024-06-29,7015.42,3567.5,3447.92
C84790,P28037,TX,2024-07-14,7460.81,3998.17,3462.6400000000003
C19672,P28037,TX,2024-07-12,1950.95,1751.01,199.94000000000005
C64495,P12246,GA,2024-04-29,8524.38,12786.57,2033.8099999999995
C52825,P12246,GA,2024-04-21,7100.17,2336.32,4763.85
,P12246,GA,2024-01-07,9728.08,2883.94,6844.139999999999
C34896,P7363,NC,2024-04-09,9207.36,8230.98,976.380000000001
C33098,P3536,NC,2024-03-23,6259.26,3892.4,2366.86
C83042,P7205,TX,2024-05-29,3756.38,3724.72,31.66000000000031
C76286,P7205,TX,2024-01-07,6913.4,1260.04,5653.36
C45116,P7205,TX,2024-04-19,2418.41,2228.6,189.80999999999995
C40082,P4768,TX,2024-07-14,4792.99,1018.89,3774.1
C40603,P4768,TX,2024-03-07,1490.39,348.94,1141.45
C48482,P31349,TX,2024-05-10,3803.86,2194.02,1609.8400000000001
C60305,P37310,GA,2024-04-25,3260.02,2216.92,1043.1
C31461,P12718,GA,2024-07-12,1114.14,319.94,794.2
C93043,P22024,FL,2024-06-27,1336.0,1297.14,38.8599999999999
C22843,P22024,FL,2024-03-05,442.65,213.67,228.98
C11802,P21875,NC,2024-03-03,7280.2,234.37,7045.83
C11965,P13653,GA,2024-05-18,1331.47,20.91,1310.56
C61029,P13653,GA,2024-02-12,5732.37,1949.37,3783.0
C29379,P13653,GA,2024-05-05,9117.21,6985.09,2132.119999999999
C36533,P45161,TX,2024-02-02,7378.64,4853.64,2525.0
C55278,P49331,NC,2024-04-07,7276.33,2169.02,5107.3099999999995
C58568,P49331,NC,2024-06-09,9345.12,7281.56,2063.5600000000004
C55699,P48546,NC,2024-01-31,7852.79,970.13,6882.66
C48866,P48546,NC,2024-07-19,2006.48,534.23,1472.25
C61054,P48546,NC,2024-04-18,60.59,43.87,16.720000000000006
C34124,P37205,IL,2024-04-06,8267.99,5867.94,2400.05
C17817,P28559,TX,2024-03-26,4005.08,1471.74,2533.34
C69377,P28559,TX,2024-05-17,3740.0,79.55,3660.45
C92550,P28559,TX,2024-01-24,3272.43,1877.11,1395.32
C63935,P17767,IL,2024-03-04,1767.86,1333.22,434.6399999999999
C47924,P17767,IL,2024-05-21,3866.2,1025.51,2840.6899999999996
C44254,P26520,TX,2024-05-02,4785.85,2737.16,2048.6900000000005
C70408,P26520,TX,2024-02-26,4314.57,2102.36,2212.2099999999996
C38448,P4658,TX,2024-03-15,4267.97,2309.22,1958.7500000000005
C61863,P40832,NC,2024-01-21,4353.81,1404.42,2949.3900000000003
C76161,P40832,NC,2024-04-02,7803.77,4151.32,3652.4500000000007
C95470,P49164,FL,2024-07-08,7844.03,918.12,6925.91
C76028,P1384,NC,2024-01-16,8563.49,1424.21,7139.28
C10823,P1384,NC,2024-06-30,9642.81,1222.11,8420.699999999999
C46791,P6336,IL,2024-07-13,6208.61,5071.88,1136.7299999999996
C46388,P6336,IL,2024-02-16,4088.51,566.67,3521.84
C44295,P6336,IL,2024-01-26,8501.96,6278.22,2223.739999999999
C46974,P16440,IL,2024-05-12,932.48,227.68,704.8
C38704,P32541,IL,2024-04-28,7184.24,7019.33,164.90999999999985
C77245,P22465,IL,2024-05-22,6973.65,6727.85,245.79999999999927
C56534,P22465,IL,2024-07-04,5180.23,3801.27,1378.9599999999996
C23276,P2942,TX,2024-07-13,3894.34,3532.19,362.1500000000001
C97795,P2942,TX,2024-07-05,3333.46,5000.1900000000005,792.6500000000001
C89534,P26843,TX,2024-04-27,6169.52,3920.79,2248.7300000000005
C79109,P19725,NC,2024-01-16,8215.25,4202.09,4013.16
C56933,P19725,NC,2024-05-25,4816.43,517.55,4298.88
C90418,P18023,GA,2024-02-14,5699.89,4305.92,1393.9700000000003
C49820,P18023,GA,2024-03-06,7136.15,1383.89,5752.259999999999
C54100,P38061,NC,2024-01-09,1929.17,884.16,1045.0100000000002
C41269,P29306,IL,2024-07-16,6720.65,3734.93,2985.72
C86097,P29306,IL,2024-01-15,8779.57,1158.3,7621.2699999999995
C62921,P29306,IL,2024-03-17,2490.24,1777.67,712.5699999999997
C46839,P3413,IL,2024-02-01,6424.22,1443.22,4981.0
C86209,P3413,IL,2024-01-28,9532.59,3666.29,5866.3
C61400,P3413,IL,2024-02-08,9692.16,9621.01,71.14999999999964
C14420,P11953,FL,2024-03-01,3678.43,915.19,2763.24
C39750,P11953,FL,2024-04-18,304.1,13.64,290.46000000000004
C64404,P11953,FL,2024-02-19,1147.47,373.15,774.32
C13120,P35714,IL,2024-03-18,2288.26,979.88,1308.38
C48129,P43120,TX,2024-05-28,730.09,645.52,84.57000000000005
C87443,P43120,TX,2024-06-08,6541.39,448.93,6092.46
C86248,P43120,TX,2024-06-12,6052.52,980.76,5071.76
C76916,P42830,FL,2024-06-06,8933.04,4608.74,4324.300000000001
C19162,P42830,FL,2024-04-25,2107.52,1728.84,378.68000000000006
C56843,P42830,FL,2024-01-23,7189.34,6510.54,678.8000000000002
C56910,P19279,NC,2024-04-19,4246.88,1400.28,2846.6000000000004
C98216,P49393,IL,2024-02-16,3488.66,2387.24,1101.42
C57012,P1167,IL,2024-04-11,9188.43,5907.93,3280.5
C89688,P25751,NC,2024-06-24,1296.59,1128.06,168.52999999999997
C13551,P25751,NC,2024-03-01,5861.85,4407.43,1454.42
C59246,P29543,TX,2024-05-21,2705.01,2463.14,241.87000000000035
C93350,P29543,TX,2024-03-29,8866.93,3910.18,4956.75
C71156,P29543,TX,2024-05-01,1038.72,824.38,214.34000000000003
C75834,P41871,TX,2024-06-12,9097.96,5742.55,3355.409999999999
C39643,P41871,TX,2024-01-09,6959.28,6821.54,137.73999999999978
C61932,P41871,TX,2024-05-04,757.18,655.4,101.77999999999997
C24969,P18387,NC,2024-04-23,865.41,243.28,622.13
C68107,P39195,IL,2024-02-07,2937.93,501.19,2436.74
C27457,P39195,IL,2024-07-11,1641.27,1115.79,525.48
C97192,P49602,FL,2024-06-21,3317.38,2566.25,751.1300000000001
C61755,P49602,FL,2024-02-24,8412.6,5077.89,3334.71
C92181,P17346,GA,2024-03-26,5490.14,5278.96,211.1800000000003
C87107,P17346,GA,2024-05-24,3998.15,1152.85,2845.3
C24778,P7431,TX,2024-04-16,9980.82,1876.1,8104.719999999999
C20614,P7431,TX,2024-07-16,9282.59,9191.24,91.35000000000036
C51522,P38645,IL,2024-06-11,2743.21,358.47,2384.74
C91960,P36584,NC,2024-02-29,4687.48,3221.04,1466.4399999999996
C27620,P36584,NC,2024-06-12,9474.32,4409.41,5064.91
C71932,P34181,GA,2024-05-31,3601.61,514.09,3087.52
,P8293,FL,2024-04-02,3111.3,2237.37,873.9300000000003
C55387,P8293,FL,2024-06-08,1618.62,1584.98,33.63999999999987
C37286,P14752,NC,2024-02-25,379.79,113.95,265.84000000000003
C52263,P14752,NC,2024-01-16,3246.83,2586.64,660.19
C43003,P9084,GA,2024-05-03,7378.32,5675.43,1702.8899999999994
C68328,P9084,GA,2024-01-08,7491.74,2829.88,4661.86
C55448,P29843,NC,2024-07-05,5219.2,2977.98,2241.22
C99216,P26897,TX,2024-06-20,4258.82,2860.35,1398.4699999999998
C83722,P26897,TX,2024-06-01,3524.07,2891.42,632.6500000000001
